Matrix Dimension= 161
List of nonzero entries: I , J , A(I,J)
39	24	-0.293438
39	30	-0.338745
39	39	3.74408
39	40	-0.777679
39	44	-0.958168
39	47	-0.0147289
39	60	-0.99287
39	61	-0.368451
40	24	-0.670762
40	25	-0.428471
40	26	-0.303954
40	39	-0.777679
40	40	3.6691
40	41	-1.06638
40	61	-0.403433
40	62	-0.01843
41	26	-0.944199
41	40	-1.06638
41	41	3.88882
41	42	-0.591628
41	62	-1.00264
41	63	-0.283975
42	26	-0.588692
42	27	-0.514366
42	41	-0.591628
42	42	3.52993
42	43	-0.518896
42	63	-0.808503
42	65	-0.507847
43	27	-0.484451
43	28	-0.0721384
43	34	-0.888738
43	42	-0.518896
43	43	3.55677
43	54	-0.286745
43	64	-0.587541
43	65	-0.718263
44	30	-0.978379
44	39	-0.958168
44	44	3.83572
44	46	-0.486183
44	47	-0.922318
44	66	-0.490672
45	29	-0.354314
45	45	1.95919
45	46	-1.09466
45	67	-0.47402
45	68	-0.0361977
46	29	-0.510128
46	30	-0.395359
46	44	-0.486183
46	45	-1.09466
46	46	3.71741
46	66	-0.389114
46	68	-0.841961
47	39	-0.0147289
47	44	-0.922318
47	47	3.76541
47	60	-0.437699
47	66	-1.01901
47	69	-0.160752
47	70	-0.779098
47	71	-0.431808
48	31	-0.76842
48	32	-0.214542
48	48	3.86321
48	49	-1.01177
48	51	-0.827025
48	72	-1.04145
49	31	-0.103062
49	48	-1.01177
49	49	1.97109
49	50	-0.549654
49	72	-0.306604
50	49	-0.549654
50	50	1.9542
50	52	-0.488765
50	72	-0.0163076
50	73	-0.899471
51	32	-0.816362
51	36	-0.514051
51	48	-0.827025
51	51	3.65563
51	57	-0.269989
51	72	-0.552392
51	74	-0.675812
52	50	-0.488765
52	52	1.95045
52	53	-0.408296
52	73	-0.0228931
52	80	-1.0305
53	52	-0.408296
53	53	2.01911
53	75	-1.27332
53	76	-0.307952
53	80	-0.0295389
54	34	-1.0836
54	43	-0.286745
54	54	3.82601
54	55	-0.831403
54	64	-0.857383
54	81	-0.766883
55	33	-0.389052
55	34	-0.233143
55	38	-0.60073
55	54	-0.831403
55	55	3.67172
55	59	-0.953827
55	81	-0.663564
56	35	-0.946041
56	36	-0.269989
56	37	-0.639023
56	56	3.60775
56	57	-0.670844
56	58	-0.729537
56	82	-0.352315
57	36	-0.794037
57	51	-0.269989
57	56	-0.670844
57	57	3.54759
57	74	-0.714362
57	82	-0.636152
57	83	-0.462207
58	37	-0.304945
58	38	-0.593847
58	56	-0.729537
58	58	3.66611
58	59	-0.887293
58	82	-0.92802
58	84	-0.222464
59	38	-0.177187
59	55	-0.953827
59	58	-0.887293
59	59	3.78005
59	81	-0.111225
59	84	-0.738841
59	85	-0.911681
60	39	-0.99287
60	47	-0.437699
60	60	3.68809
60	61	-0.857156
60	71	-0.461266
60	86	-0.653502
60	87	-0.285594
61	39	-0.368451
61	40	-0.403433
61	60	-0.857156
61	61	3.95409
61	62	-1.13734
61	87	-1.17964
61	89	-0.00806254
62	40	-0.01843
62	41	-1.00264
62	61	-1.13734
62	62	4.04874
62	63	-1.0236
62	89	-0.816934
62	90	-0.0497857
63	41	-0.283975
63	42	-0.808503
63	62	-1.0236
63	63	3.7417
63	65	-0.670319
63	90	-0.188168
63	91	-0.767129
64	43	-0.587541
64	54	-0.857383
64	64	3.64815
64	65	-0.407235
64	81	-0.137817
64	88	-0.85696
64	92	-0.801211
65	42	-0.507847
65	43	-0.718263
65	63	-0.670319
65	64	-0.407235
65	65	3.50446
65	91	-0.58385
65	92	-0.616946
66	44	-0.490672
66	46	-0.389114
66	47	-1.01901
66	66	3.87375
66	68	-1.09517
66	69	-0.879786
67	45	-0.47402
67	67	1.91441
67	68	-0.337124
67	93	-0.118417
67	94	-0.984853
68	45	-0.0361977
68	46	-0.841961
68	66	-1.09517
68	67	-0.337124
68	68	3.96073
68	69	-0.0591944
68	94	-1.07343
68	95	-0.51765
69	47	-0.160752
69	66	-0.879786
69	68	-0.0591944
69	69	3.69085
69	70	-0.860279
69	95	-0.712021
69	96	-0.776057
69	98	-0.242757
70	47	-0.779098
70	69	-0.860279
70	70	3.96157
70	71	-1.1498
70	97	-1.04846
70	98	-0.123941
71	47	-0.431808
71	60	-0.461266
71	70	-1.1498
71	71	3.89662
71	86	-1.16158
71	97	-0.143147
71	99	-0.147175
71	100	-0.401835
72	48	-1.04145
72	49	-0.306604
72	50	-0.0163076
72	51	-0.552392
72	72	3.86154
72	73	-1.09356
72	74	-0.269989
72	102	-0.581232
73	50	-0.899471
73	52	-0.0228931
73	72	-1.09356
73	73	3.88398
73	80	-1.09422
73	102	-0.269989
73	103	-0.503848
74	51	-0.675812
74	57	-0.714362
74	72	-0.269989
74	74	3.5576
74	83	-0.67735
74	102	-0.762815
74	104	-0.457273
75	53	-1.27332
75	75	4.15806
75	76	-0.408523
75	80	-0.933887
75	106	-1.29114
75	107	-0.251195
76	53	-0.307952
76	75	-0.408523
76	76	1.74763
76	79	-0.483146
76	107	-0.437982
76	108	-0.110028
77	77	1.7259
77	78	-0.269441
77	101	-0.17829
77	105	-0.714552
77	109	-0.563618
78	77	-0.269441
78	78	1.72943
78	79	-0.365353
78	109	-0.516262
78	110	-0.57837
79	76	-0.483146
79	78	-0.365353
79	79	1.81559
79	108	-0.741038
79	110	-0.226052
80	52	-1.0305
80	53	-0.0295389
80	73	-1.09422
80	75	-0.933887
80	80	3.8622
80	103	-0.269989
80	106	-0.141174
80	111	-0.362892
81	54	-0.766883
81	55	-0.663564
81	59	-0.111225
81	64	-0.137817
81	81	3.57544
81	85	-0.629864
81	88	-0.630187
81	112	-0.635899
82	56	-0.352315
82	57	-0.636152
82	58	-0.92802
82	82	3.60783
82	83	-0.603625
82	84	-0.791951
82	113	-0.295769
83	57	-0.462207
83	74	-0.67735
83	82	-0.603625
83	83	3.5631
83	104	-0.721007
83	113	-0.823055
83	114	-0.27586
84	58	-0.222464
84	59	-0.738841
84	82	-0.791951
84	84	3.72774
84	85	-0.23147
84	113	-1.07809
84	115	-0.664928
85	59	-0.911681
85	81	-0.629864
85	84	-0.23147
85	85	3.65934
85	112	-0.515912
85	115	-0.442247
85	116	-0.928162
86	60	-0.653502
86	71	-1.16158
86	86	3.80193
86	87	-0.711564
86	99	-0.826131
86	118	-0.449152
87	60	-0.285594
87	61	-1.17964
87	86	-0.711564
87	87	3.89086
87	89	-1.08747
87	118	-0.626589
88	64	-0.85696
88	81	-0.630187
88	88	3.57888
88	92	-0.303613
88	112	-0.467966
88	117	-0.831129
88	119	-0.489028
89	61	-0.00806254
89	62	-0.816934
89	87	-1.08747
89	89	3.95727
89	90	-0.973947
89	118	-0.199986
89	120	-0.870868
90	62	-0.0497857
90	63	-0.188168
90	89	-0.973947
90	90	3.95379
90	91	-1.07569
90	120	-0.744742
90	121	-0.921464
91	63	-0.767129
91	65	-0.58385
91	90	-1.07569
91	91	3.68565
91	92	-0.583697
91	121	-0.323671
91	122	-0.351621
92	64	-0.801211
92	65	-0.616946
92	88	-0.303613
92	91	-0.583697
92	92	3.55137
92	119	-0.766964
92	122	-0.478936
93	67	-0.118417
93	93	1.76626
93	94	-0.681251
93	123	-0.171728
93	125	-0.794861
94	67	-0.984853
94	68	-1.07343
94	93	-0.681251
94	94	3.84123
94	95	-0.853685
94	125	-0.248007
95	68	-0.51765
95	69	-0.712021
95	94	-0.853685
95	95	3.66553
95	96	-0.279141
95	124	-0.483724
95	125	-0.819304
96	69	-0.776057
96	95	-0.279141
96	96	3.85004
96	98	-1.02346
96	124	-1.05734
96	126	-0.714045
97	70	-1.04846
97	71	-0.143147
97	97	3.93437
97	98	-1.04567
97	100	-0.838879
97	127	-0.858218
98	69	-0.242757
98	70	-0.123941
98	96	-1.02346
98	97	-1.04567
98	98	3.8015
98	126	-0.433697
98	127	-0.127409
98	128	-0.804568
99	71	-0.147175
99	86	-0.826131
99	99	3.71787
99	100	-0.724578
99	118	-0.787187
99	129	-0.345581
99	130	-0.887218
100	71	-0.401835
100	97	-0.838879
100	99	-0.724578
100	100	3.66965
100	127	-0.363926
100	130	-0.0381272
100	131	-1.0077
100	132	-0.294606
101	77	-0.17829
101	101	1.7978
101	105	-0.7091
101	133	-0.852612
101	134	-0.0578016
102	72	-0.581232
102	73	-0.269989
102	74	-0.762815
102	102	3.60683
102	103	-0.877882
102	104	-0.724252
102	141	-0.390658
103	73	-0.503848
103	80	-0.269989
103	102	-0.877882
103	103	3.65027
103	111	-0.926831
103	140	-0.415251
103	141	-0.656468
104	74	-0.457273
104	83	-0.721007
104	102	-0.724252
104	104	3.55673
104	114	-0.634552
104	139	-0.270453
104	141	-0.74919
105	77	-0.714552
105	101	-0.7091
105	105	3.53844
105	109	-0.538764
105	133	-0.355603
105	138	-0.79155
105	142	-0.428872
106	75	-1.29114
106	80	-0.141174
106	106	4.0932
106	107	-1.06512
106	111	-0.681153
106	144	-0.914623
107	75	-0.251195
107	76	-0.437982
107	106	-1.06512
107	107	3.93355
107	108	-1.32781
107	144	-0.371836
107	145	-0.479602
108	76	-0.110028
108	79	-0.741038
108	107	-1.32781
108	108	4.13324
108	110	-1.31684
108	145	-0.584778
108	146	-0.0527394
109	77	-0.563618
109	78	-0.516262
109	105	-0.538764
109	109	3.64535
109	110	-1.08813
109	142	-0.718587
109	146	-0.219994
110	78	-0.57837
110	79	-0.226052
110	108	-1.31684
110	109	-1.08813
110	110	3.99223
110	146	-0.782834
111	80	-0.362892
111	103	-0.926831
111	106	-0.681153
111	111	3.64261
111	140	-0.722602
111	144	-0.562143
111	147	-0.38699
112	81	-0.635899
112	85	-0.515912
112	88	-0.467966
112	112	3.57317
112	116	-0.602026
112	117	-0.379612
112	148	-0.971758
113	82	-0.295769
113	83	-0.823055
113	84	-1.07809
113	113	3.68263
113	114	-0.381832
113	115	-0.51534
113	149	-0.588542
114	83	-0.27586
114	104	-0.634552
114	113	-0.381832
114	114	3.71516
114	139	-1.15919
114	149	-0.836431
114	150	-0.427287
115	84	-0.664928
115	85	-0.442247
115	113	-0.51534
115	115	3.56951
115	116	-0.848071
115	149	-0.51974
115	152	-0.579185
116	85	-0.928162
116	112	-0.602026
116	115	-0.848071
116	116	3.85901
116	148	-0.210567
116	151	-1.18246
116	152	-0.0877288
117	88	-0.831129
117	112	-0.379612
117	117	3.51668
117	119	-0.601605
117	148	-0.598567
117	153	-0.488917
117	154	-0.616852
118	86	-0.449152
118	87	-0.626589
118	89	-0.199986
118	99	-0.787187
118	118	3.59305
118	120	-0.610868
118	129	-0.882911
118	155	-0.036357
119	88	-0.489028
119	92	-0.766964
119	117	-0.601605
119	119	3.4992
119	122	-0.486644
119	154	-0.538818
119	156	-0.61614
120	89	-0.870868
120	90	-0.744742
120	118	-0.610868
120	120	3.67757
120	121	-0.194526
120	155	-0.842935
120	157	-0.413628
121	90	-0.921464
121	91	-0.323671
121	120	-0.194526
121	121	3.73081
121	122	-0.853227
121	157	-0.825873
121	158	-0.612046
122	91	-0.351621
122	92	-0.478936
122	119	-0.486644
122	121	-0.853227
122	122	3.59979
122	156	-0.646546
122	158	-0.782817
123	93	-0.171728
123	123	1.73384
123	125	-0.628984
123	159	-0.207445
124	95	-0.483724
124	96	-1.05734
124	124	3.72228
124	125	-0.745237
124	126	-0.0958522
124	160	-0.610721
125	93	-0.794861
125	94	-0.248007
125	95	-0.819304
125	123	-0.628984
125	124	-0.745237
125	125	3.59103
126	96	-0.714045
126	98	-0.433697
126	124	-0.0958522
126	126	3.67179
126	128	-0.654853
126	160	-0.892598
127	97	-0.858218
127	98	-0.127409
127	100	-0.363926
127	127	3.64198
127	128	-0.743633
127	132	-0.764025
128	98	-0.804568
128	126	-0.654853
128	127	-0.743633
128	128	3.72882
129	99	-0.345581
129	118	-0.882911
129	129	3.7029
129	130	-0.661682
129	155	-1.08261
130	99	-0.887218
130	100	-0.0381272
130	129	-0.661682
130	130	3.75193
130	131	-1.03894
131	100	-1.0077
131	130	-1.03894
131	131	3.95248
131	132	-0.768137
132	100	-0.294606
132	127	-0.764025
132	131	-0.768137
132	132	3.59059
133	101	-0.852612
133	105	-0.355603
133	133	3.82464
133	134	-1.07508
133	138	-0.532222
134	101	-0.0578016
134	133	-1.07508
134	134	1.93502
134	135	-0.444799
135	134	-0.444799
135	135	2.03275
135	136	-0.327864
136	135	-0.327864
136	136	1.87906
136	137	-0.287599
137	136	-0.287599
137	137	1.82129
138	105	-0.79155
138	133	-0.532222
138	138	3.80287
138	142	-0.630989
138	143	-1.18557
139	104	-0.270453
139	114	-1.15919
139	139	3.72179
139	141	-0.617265
139	150	-0.64523
140	103	-0.415251
140	111	-0.722602
140	140	3.56249
140	141	-0.526526
140	147	-0.878744
141	102	-0.390658
141	103	-0.656468
141	104	-0.74919
141	139	-0.617265
141	140	-0.526526
141	141	3.50078
142	105	-0.428872
142	109	-0.718587
142	138	-0.630989
142	142	3.5612
142	143	-0.323391
142	146	-0.670844
143	138	-1.18557
143	142	-0.323391
143	143	4.03027
144	106	-0.914623
144	107	-0.371836
144	111	-0.562143
144	144	3.58699
144	145	-0.646918
144	147	-0.721261
145	107	-0.479602
145	108	-0.584778
145	144	-0.646918
145	145	3.51796
145	146	-0.711979
146	108	-0.0527394
146	109	-0.219994
146	110	-0.782834
146	142	-0.670844
146	145	-0.711979
146	146	3.56517
147	111	-0.38699
147	140	-0.878744
147	144	-0.721261
147	147	3.56887
148	112	-0.971758
148	116	-0.210567
148	117	-0.598567
148	148	3.64061
148	151	-0.515522
148	153	-0.843278
149	113	-0.588542
149	114	-0.836431
149	115	-0.51974
149	149	3.66587
149	150	-0.819383
149	152	-0.821984
150	114	-0.427287
150	139	-0.64523
150	149	-0.819383
150	150	3.62059
151	116	-1.18246
151	148	-0.515522
151	151	3.90079
151	152	-1.14455
152	115	-0.579185
152	116	-0.0877288
152	149	-0.821984
152	151	-1.14455
152	152	3.8808
153	117	-0.488917
153	148	-0.843278
153	153	3.54742
153	154	-0.583494
154	117	-0.616852
154	119	-0.538818
154	153	-0.583494
154	154	3.46844
154	156	-0.613354
155	118	-0.036357
155	120	-0.842935
155	129	-1.08261
155	155	3.75936
155	157	-0.720632
156	119	-0.61614
156	122	-0.646546
156	154	-0.613354
156	156	3.48865
156	158	-0.514315
157	120	-0.413628
157	121	-0.825873
157	155	-0.720632
157	157	3.55344
157	158	-0.53805
158	121	-0.612046
158	122	-0.782817
158	156	-0.514315
158	157	-0.53805
158	158	3.52357
159	123	-0.207445
159	159	1.8615
160	124	-0.610721
160	126	-0.892598
160	160	3.8551
